Sourced from a small vineyard in the The Rocks of Walla Walla this shows classic terroir-driven umami flavors. It's as if the fruit were soaked in seaweed then lifted on a platform of rock. It has lovely aromatics with a rather delicate finish that's nuanced with cherry and tar.,US,Syrah
This is big in fruit big in tannins and big in the overall impression it leaves. It's enormously rich and ripe in cherry red currant and cola sprinkled with dusty exotic spice and a hint of forest herb. The vineyard is the former Maritime Vineyard of the W.H. Smith Winery whose Pinot Noirs were magnificent and scored highly. This one seems a little heavier than Smith used to produce.,US,Pinot Noir
This shows the textural depth of all the Efesté wines. A floral top note gives way to firm dark cassis and blackberry flavors. Light notes of herb anise and earth are introduced and set comfortably into the lengthy finish. It has great power and flavor with the possibility of cellaring for a decade or more.,US,Cabernet Sauvignon-Syrah
Mostly Syrah with some Cabernet Sauvignon this is a succulent rosé with a marvelous mouthfeel. Texture and length are its main charms with nuanced notes of rose petal hibiscus watermelon and pie cherry. The vineyard sources are Klipsun Boushey and Ciel du Cheval.,US,Rosé
Still tight and chewy this lushly-fruited Syrah mixes berry and cherry flavors with earthier mineral-driven bass notes. It will require a bit more bottle age to unwind and decompress but it has all of the ingredients of a wine with staying power.,US,Syrah
While it's not for everyone this is a great expression of Rosenblum-style Rockpile Zin. It's a big lusty glass of red wine warm and heady with extraordinarily ripe berry currant and mocha flavors.,US,Zinfandel
This mixes blueberry boysenberry and blackberry notes with a dressing of Bourbon and chocolate. Smooth and satiny this is drinking exceptionally well at the moment.,US,Syrah
A great vintage for the Sundance Red this is 43% Cabernet Sauvignon 25% Merlot 18% Cabernet Franc and 14% Syrah. The addition of Syrah really livens up the mix. It's a supple sappy sinuous red with rich and complex cherry and berry fruits. The 30% new oak is not only lavish for a $20 wine but it judiciously complements all of the good fruit.,US,Red Blend
A blend of mainly Merlot and Cabernet Sauvignon with smaller amounts of other traditional Bordeaux varieties this treads perilously close to being too ripe. It shows a hint of raisin but not enough to interfere with the beauty of the blackberry jam and sweet oak flavors. The tannins are exquisite in the way of a top Napa Cab. Doesn't seem to be a longterm ager so drink now–2015.,US,Bordeaux-style Red Blend
Using grapes sourced entirely from Boushey Vineyard this well-structured Syrah has a claret-like refinement. Sleek and focused it offers raspberry and black cherry flavors with a tight taut structure and length. Some notes of leaf and earth trickle onto the finish.,US,Syrah
From the prestigious Rutherford appellation comes this soft smooth and mellow Cabernet with delicious flavors of black cherry cola and beef teriyaki. It shows just a trace of bitterness on the finish so drink soon.,US,Cabernet Sauvignon
A cuvée of Riesling with a tiny splash of Moscato this is on the sweet side of brut. Scents of wet paper carry into disjointed flavors of waxy lemon and simple sugar.,US,Sparkling Blend
A gluey aroma follows through cloaking simple sour flavors of lemon tea in its wake. There is an off flavor in the finish that doesn't subside.,US,Riesling
This wine of unknown grape varieties shows a thread of sweet cola and vanilla throughout a larger tunnel of smoky char remaining somewhat flat bitter and simple on the palate.,US,Red Blend
This dull tired wine is quickly moving past drinkability. Flat and lifeless it hints at leather and little else.,US,Pinot Noir
Syrupy and with a distinct taste of raisins this 100% varietal wine is overdone in terms of ripeness with a lack of structure. The highlight is its tight hold on black pepper.,US,Petite Sirah
It's not possible to analyze vineyard practices from afar but this wine is thin tart and astringent suggesting such possibilities as over-cropping picking too early or simply the wrong clones. In any event it's a flavorless wine with no varietal character.,US,Cabernet Sauvignon
The aromas show notes of game vanilla and grape Jolly Rancher with the volatiles amped up. The flavors bring a mixture of sweet and tart tussling through the finish.,US,Red Blend
This dilute red wine could be anything. It's green tannic and generic.,US,Syrah
This Cabernet was made to be consumed as a dessert wine. It's soft simple and very sweet with white sugar and cherry jam flavors.,US,Cabernet Sauvignon
A blend of 70% Cabernet Franc and 30% Merlot this feels a little light on flesh providing little cushion to the high acids. A campfire smokiness underscores the rusty dark-fruit note which ultimately finishes a bit short.,US,Cabernet Franc-Merlot
A hit of sulfur slowly blows off to reveal aromas of hot stone and maple syrup with undertones of dark stone fruit and dill. The medium-bodied palate offers soft acids that lend a slightly flat feel with mild tannins adding some support.,US,Pinot Noir
Hints of chalk dust and savory stem and leaf notes detract from the bright peach grapefruit and flower notes on both the nose and palate. Dry in style but its a shade sugary on the attack.,US,Gewürztraminer
Notes of spiced toast Raisinets hickory and prune mingle on the smoky slightly baked nose. The flavors are concentrated and intense but the baked quality is a little too distracting.,US,Norton
The spiced dark-cherry and blackberry aromas come with a rusty edge leading to a palate that's marked by vivid acids and trifling tannic support. In general this is lithe and easy a wine that would pair well with pizza.,US,Montepulciano
Flavors of berry preserves and toast are loosely concentrated with peppy acids that charge the palate. It finishes rather short on flavor; the tannic grip is the lasting element.,US,Norton
This has a prevailing fortified-wine scent to its nose with details of plum liqueur and mint-chocolate. It's muscular and overtly firm on the palate; the fortified wine quality creates a slightly discordant sensation.,US,Cabernet Sauvignon
Smelling grapey on the nose this has additional notes of white currant toast and white stone fruit. It starts soft with flavors that are rather low in concentration. The medium-bodied mouthfeel turns zesty as the wine advances across the palate finishing with touches of honeyed toast and apple.,US,Viognier
The acidity is the prominent attribute of this wine jutting out with little flesh to buffer its cut. Light dusty tannins add some traction to the palate with a leafy herb note surfacing on the short finish.,US,Cabernet Franc
This smells like a melted Luden's cough drop sprinkled with coffee grounds and spices. Medium bodied it has a jumbled herbal flavor finishing with warmth and notes of dark chocolate and coffee.,US,Tempranillo
This Cabernet has blackberry and dried herb flavors with sizable tannins and pretty hefty acidity.,US,Cabernet Sauvignon
There's a raw cut of acidity that gives this simple wine a sour taste. On the plus side it's nice and dry with some cherry fruit. For the price it's a helpful introduction to the charms of Pinot Noir.,US,Pinot Noir
